sample_id,dataset,reference_answer,prompt_a_prediction,prompt_a_answer_correct,prompt_a_format_valid,prompt_b_prediction,prompt_b_answer_correct,prompt_b_format_valid,comparison_category
finqa-train-004799,finqa,-0.6038,"The cumulative total shareholder return for Masco common stock from December 31, 2005 to December 31, 2010 is -48.49% (from $100 to $51.51).  
The cumulative total shareholder return for the S&P 500 index over the same period is +11.89% (from $100 to $111.89).  
The difference is -48.49% - 11.89% = -60.38 percentage points.  

-60.38%",True,False,-60.38%,True,True,both_correct
finqa-train-004800,finqa,9914.0,"$9,914",True,True,9914,True,True,both_correct
finqa-train-004860,finqa,5.0,5%,True,True,5%,True,True,both_correct
finqa-train-004871,finqa,0.71795,The percent of purchases on the total account balance is 71.8%.,True,False,0.718,True,True,both_correct
finqa-train-004894,finqa,146.67571,"(3636 - 1474) / 1474 = 1.4667, so 146.67%",False,False,(3636 - 1474) / 1474 * 100 = 146.68%,True,False,prompt_b_only_correct
finqa-train-004899,finqa,0.65672,"The total printing papers sales in 2006 were $6,700 million. North American printing papers net sales in 2006 were $4.4 billion, which is $4,400 million. The percentage is (4400 / 6700) * 100 = 65.67%.",True,False,{(4.4 / 6.7) * 100:.1f}%,True,False,both_correct
finqa-train-004929,finqa,-0.2509,-25.10%,False,True,-25.09%,True,True,prompt_b_only_correct
finqa-train-004951,finqa,0.01124,0.02%,False,True,1.12%,True,True,prompt_b_only_correct
finqa-train-005000,finqa,0.31325,[(109.0 - 83.0) / 83.0] * 100 = 31.33%,True,False,[(109.0 - 83.0) / 83.0] * 100 = 31.33%,True,False,both_correct
finqa-train-005047,finqa,92.50108,The percentage of total debt that was long-term debt in 2014-2015 is 93.7% for 2014 and 91.4% for 2015.,False,False,(1610.3 + 1612.9) / (1762.3 + 1722.2) * 100 = 92.5%,True,False,prompt_b_only_correct
finqa-train-005118,finqa,14.5,$14.5,True,True,14.5,True,True,both_correct
finqa-train-005161,finqa,0.05405,(39 - 37) / 37 * 100 = 5.41%,True,False,5.41%,True,True,both_correct
finqa-train-005186,finqa,0.1014,10.14%,True,True,10.14%,True,True,both_correct
finqa-train-005214,finqa,0.40604,40.61%,False,True,40.61%,False,True,both_wrong
finqa-train-005259,finqa,-0.04268,"The total grant-date fair value of shares vested in 2016 was $62.8 million, and in 2015 it was $65.6 million.  
Percentage change = ((62.8 - 65.6) / 65.6) * 100 = (-2.8 / 65.6) * 100 ≈ -4.27%  

-4.27%",True,False,-4.27%,True,True,both_correct
finqa-train-005286,finqa,0.0538,"Credit derivatives for 2017 were $869 million, and foreign exchange derivatives were $16,151 million.  
(869 / 16151) * 100 ≈ 5.38%  

5.38%",True,False,"8.69 / 16151 = 0.000538, so 0.05%",True,False,both_correct
finqa-train-005376,finqa,0.81873,0.82,True,True,0.82,True,True,both_correct
finqa-train-005462,finqa,2731.0,"1,624,000",False,True,"1,068",False,True,both_wrong
finqa-train-005468,finqa,1215.0,"The total coal capacity is 545 + 670 = 1,215 MW.",True,False,62 + 545 + 670 = 1277,False,False,prompt_a_only_correct
finqa-train-005721,finqa,8129.0,"$8,129 million",True,False,"$ 8,129",True,True,both_correct
finqa-train-005743,finqa,0.01515,(22290 / 1471449) * 100 = 1.515%,True,False,"2,229 / 1,471,449 = 0.001515 (approximately 0.15%)",False,False,prompt_a_only_correct
finqa-train-005747,finqa,0.38793,38.79%,True,True,38.79%,True,True,both_correct
finqa-train-005749,finqa,-130.0,-130,True,True,964 - 834 = 130,False,False,prompt_a_only_correct
finqa-train-005757,finqa,0.07424,4.9%,False,True,0.0742,True,True,prompt_b_only_correct
finqa-train-005765,finqa,-0.04039,((2162 - 2253) / 2253) * 100 = -4.04%,True,False,-4.04%,True,True,both_correct
finqa-train-005768,finqa,716.0,$716,True,True,"$699 to $1,415",False,False,prompt_a_only_correct
finqa-train-005783,finqa,-0.024,The percentage of operating income related to smokeless products decreased from 12.5% in 2012 to 12.2% in 2013.,False,False,The percentage of operating income related to smokeless products decreased from 12.5% in 2012 to 12.2% in 2013.,False,False,both_wrong
finqa-train-005793,finqa,13.52,0%,False,True,0%,False,True,both_wrong
finqa-train-005815,finqa,0.34726,"For 2011: (3,500 / 10,000) * 100 = 35.0%  
For 2010: (457 / 1,316) * 100 ≈ 34.7%",True,False,"For 2011: (3500 / 10000) * 100 = 35.0%  
For 2010: (457 / 1316) * 100 ≈ 34.7%",True,False,both_correct
finqa-train-005834,finqa,13.0,The change in total other earnings from 2008 to 2009 was $13 million.,True,False,The change in total other earnings from 2008 to 2009 is an increase of $13 million.,True,False,both_correct
finqa-train-005958,finqa,0.36104,(1151 / 3188) * 100 = 36.10%,True,False,0.361,True,True,both_correct
finqa-train-006024,finqa,19867.0,"The total fair value of time-vested restricted stock units vested during 2009, 2008 and 2007 was $29,535, $26,674 and $3,392, respectively.  
Average = (29,535 + 26,674 + 3,392) / 3 = 59,601 / 3 = 19,867.  

19,867",True,False,"The total fair value of time-vested restricted stock units vested during 2009, 2008, and 2007 is $29,535, $26,674, and $3,392, respectively.  
Average = (29,535 + 26,674 + 3,392) / 3 = 59,601 / 3 = 19,867.  

19,867",True,False,both_correct
finqa-train-006042,finqa,-0.27706,-27.71%,True,True,-27.71%,True,True,both_correct
finqa-train-006106,finqa,0.00551,"(10038 - 9983) / 9983 = 0.00551, or 0.55%",True,False,0.55%,True,True,both_correct
finqa-train-006150,finqa,-34.0,-94,False,True,-94,False,True,both_wrong
finqa-train-006159,finqa,1747.0,"The operating profit for the total segment was $474 million in 2008 and $1,091 million in 2009, an increase of $617 million.",False,False,-439,False,True,both_wrong
finqa-train-006172,finqa,18.2,$18.2,True,True,$18.2,True,True,both_correct
finqa-train-006209,finqa,3239.33333,"$9,718",False,True,"$3,239",True,True,prompt_b_only_correct
finqa-valid-000036,finqa,4.85514,Ratio = 11798 / 2430 = 4.86,True,False,"The ratio of statutory capital and surplus to statutory net income in 2010 is calculated as:

Bermuda subsidiaries: 11798 / 2430 ≈ 4.85  
U.S. subsidiaries: 6266 / 1047 ≈ 5.99

Combined: (11798 + 6266) / (2430 + 1047) = 18064 / 3477 ≈ 5.19

5.19",False,False,prompt_a_only_correct
finqa-valid-000037,finqa,-0.0339,-3.39%,True,True,-3.39%,True,True,both_correct
finqa-valid-000051,finqa,4.0,4.0,True,True,4,True,True,both_correct
finqa-valid-000064,finqa,0.78253,"The portion of total notes payable from U.S. commercial paper is $412.0 million out of $526.5 million, which is approximately 78.3%.",True,False,"The portion of total notes payable from U.S. commercial paper is $412.0 million out of $526.5 million, which is 78.3%.",True,False,both_correct
finqa-valid-000146,finqa,2022.0,$ 2022,True,True,$ 2022,True,True,both_correct
finqa-valid-000154,finqa,18.57143,The ratio of breast implant receivables to breast implant liabilities in 2005 is 130 / 7 = 18.57.,True,False,0.054,False,True,prompt_a_only_correct
finqa-valid-000273,finqa,0.62912,The percentage increase in total accumulated other comprehensive losses from 2013 to 2014 is 62.9%.,True,False,(6826 - 4190) / 4190 * 100 = 62.91%,True,False,both_correct
finqa-valid-000324,finqa,0.6748,The total return of JPMorgan Chase & Co. stock over the five-year period is 67.48%.,True,False,$ 67.48,False,True,prompt_a_only_correct
finqa-valid-000340,finqa,-33.84,The performance difference is -$33.84.,False,False,The performance difference is -$33.84.,False,False,both_wrong
finqa-valid-000381,finqa,0.33924,33.92%,True,True,33.92%,True,True,both_correct
finqa-valid-000453,finqa,0.15118,8.3 / 54.9 = 0.15118... ≈ 15.12%,True,False,15.2%,False,True,prompt_a_only_correct
finqa-valid-000458,finqa,643822.41,"$643,822.41",True,True,"$643,822.41",True,True,both_correct
finqa-valid-000496,finqa,0.21923,(99832 - 81881) / 81881 * 100 = 21.92%,True,False,(99832 - 81881) / 81881 * 100 = 21.92%,True,False,both_correct
finqa-valid-000542,finqa,180041.58004,"$180,041.58",True,True,"$180,041.58",True,True,both_correct
finqa-valid-000605,finqa,3.50739,0.1424 / 0.0406 = 3.5073891625615764,True,False,0.1424 / 0.0406 = 3.507,True,False,both_correct
finqa-valid-000659,finqa,37.75428,$37.76,False,True,$37.76,False,True,both_wrong
finqa-valid-000709,finqa,0.06198,The net rental expense increased by $15 million from 2007 to 2009.,False,False,$ 15,False,True,both_wrong
finqa-valid-000730,finqa,6.62857,$6.63,True,True,2.32,False,True,prompt_a_only_correct
finqa-valid-000813,finqa,416.0,"The operating profit was $17 million in 2008 and $433 million in 2009, so the variation is an increase of $416 million.",True,False,-416,False,True,prompt_a_only_correct
finqa-valid-000817,finqa,0.64756,$ 226 million,False,False,$ 226 million,False,False,both_wrong
finqa-valid-000877,finqa,0.01713,"The context and table do not provide the prior year figure for common stock under stock and option plans, so the percentage change cannot be calculated.",False,False,The question is incomplete and cannot be answered with the provided context and table.,False,False,both_wrong
financial_mmlu_ko-test-000002,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000004,financial_mmlu_ko,4,3,False,True,4,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000007,financial_mmlu_ko,4,5,False,True,5,False,True,both_wrong
financial_mmlu_ko-test-000009,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000010,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000012,financial_mmlu_ko,5,4,False,True,5,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000013,financial_mmlu_ko,5,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000015,financial_mmlu_ko,5,5,True,True,5,True,True,both_correct
financial_mmlu_ko-test-000020,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000024,financial_mmlu_ko,5,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000025,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000027,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000028,financial_mmlu_ko,5,5,True,True,5,True,True,both_correct
financial_mmlu_ko-test-000030,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000031,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000032,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000033,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000035,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000036,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000038,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000040,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000041,financial_mmlu_ko,1,1,True,True,3,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000043,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000044,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000048,financial_mmlu_ko,1,1,True,True,4,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000052,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000054,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000057,financial_mmlu_ko,3,1,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000059,financial_mmlu_ko,1,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000065,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000068,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000070,financial_mmlu_ko,3,3,True,True,4,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000079,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000083,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000088,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000091,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000092,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000095,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000096,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000097,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000100,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000102,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000104,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000105,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000106,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000108,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000109,financial_mmlu_ko,2,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000113,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000116,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000117,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000118,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000120,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000121,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000124,financial_mmlu_ko,1,1,True,True,2,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000126,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000128,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000130,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000131,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000134,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000136,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000138,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000141,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000143,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000145,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000147,financial_mmlu_ko,3,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000151,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000152,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000153,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000156,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000158,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000160,financial_mmlu_ko,4,3,False,True,3,False,True,both_wrong
financial_mmlu_ko-test-000161,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000162,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000164,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000167,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000169,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000172,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000173,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000175,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000177,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000181,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000182,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000188,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000192,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000193,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000194,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000197,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000200,financial_mmlu_ko,3,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000203,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000210,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000214,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000216,financial_mmlu_ko,3,3,True,True,4,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000219,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000221,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000223,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000224,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000225,financial_mmlu_ko,1,1,True,True,2,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000227,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000229,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000230,financial_mmlu_ko,1,2,False,True,1,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000234,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000235,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000236,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000237,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000241,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000242,financial_mmlu_ko,1,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000243,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000244,financial_mmlu_ko,4,2,False,True,4,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000245,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000246,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000247,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000249,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000252,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000253,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000257,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000259,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000260,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000262,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000264,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000268,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000270,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000271,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000273,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000274,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000275,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000279,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000281,financial_mmlu_ko,2,2,True,True,3,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000282,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000283,financial_mmlu_ko,2,1,False,True,2,True,True,prompt_b_only_correct
financial_mmlu_ko-test-000284,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000285,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000288,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000291,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000293,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000301,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000302,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000309,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000310,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000312,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000313,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000316,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000319,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000320,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000322,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000323,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000325,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000326,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000331,financial_mmlu_ko,1,2,False,True,2,False,True,both_wrong
financial_mmlu_ko-test-000332,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000334,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000336,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000339,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000348,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000353,financial_mmlu_ko,1,1,True,True,4,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000354,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000356,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000357,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000358,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000362,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000368,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000369,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000370,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000371,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000372,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000373,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000374,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000380,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000385,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000387,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000388,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000390,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000391,financial_mmlu_ko,2,2,True,True,3,False,True,prompt_a_only_correct
financial_mmlu_ko-test-000392,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000394,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000395,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000397,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000399,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000402,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000404,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000405,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000406,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000413,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000417,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000419,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000423,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000429,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000430,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000432,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000436,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000438,financial_mmlu_ko,3,3,True,True,3,True,True,both_correct
financial_mmlu_ko-test-000439,financial_mmlu_ko,1,4,False,True,4,False,True,both_wrong
financial_mmlu_ko-test-000442,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000444,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000445,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000446,financial_mmlu_ko,2,2,True,True,2,True,True,both_correct
financial_mmlu_ko-test-000447,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000448,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000450,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
financial_mmlu_ko-test-000452,financial_mmlu_ko,1,1,True,True,1,True,True,both_correct
financial_mmlu_ko-test-000455,financial_mmlu_ko,4,4,True,True,4,True,True,both_correct
