request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
256,pilot,A,fiqa_sa-train-000070,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,1054.66,3.697e-05,2026-07-20T16:41:45.833696+00:00,2026-07-20T16:41:46.889386+00:00
257,pilot,A,fiqa_sa-train-000075,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,1104.58,3.306e-05,2026-07-20T16:41:47.202621+00:00,2026-07-20T16:41:48.307124+00:00
258,pilot,A,fiqa_sa-train-000089,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,902.82,3.175e-05,2026-07-20T16:41:48.620917+00:00,2026-07-20T16:41:49.523859+00:00
259,pilot,A,fiqa_sa-train-000092,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,622.03,3.654e-05,2026-07-20T16:41:49.837937+00:00,2026-07-20T16:41:50.459863+00:00
260,pilot,A,fiqa_sa-train-000097,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,1054.28,3.306e-05,2026-07-20T16:41:50.773577+00:00,2026-07-20T16:41:51.827798+00:00
261,pilot,A,fiqa_sa-train-000099,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,866.47,3.262e-05,2026-07-20T16:41:52.142320+00:00,2026-07-20T16:41:53.008375+00:00
262,pilot,A,fiqa_sa-train-000100,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,819.2,3.219e-05,2026-07-20T16:41:53.322053+00:00,2026-07-20T16:41:54.140723+00:00
263,pilot,A,fiqa_sa-train-000118,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,963.38,3.828e-05,2026-07-20T16:41:54.454925+00:00,2026-07-20T16:41:55.417779+00:00
264,pilot,A,fiqa_sa-train-000123,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,944.23,3.132e-05,2026-07-20T16:41:55.732211+00:00,2026-07-20T16:41:56.675427+00:00
265,pilot,A,fiqa_sa-train-000124,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,831.99,3.523e-05,2026-07-20T16:41:56.990052+00:00,2026-07-20T16:41:57.821842+00:00
266,pilot,A,fiqa_sa-train-000129,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,888.93,3.523e-05,2026-07-20T16:41:58.136222+00:00,2026-07-20T16:41:59.024687+00:00
267,pilot,A,fiqa_sa-train-000140,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,840.61,3.132e-05,2026-07-20T16:41:59.339109+00:00,2026-07-20T16:42:00.179030+00:00
268,pilot,A,fiqa_sa-train-000144,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,819.52,3.393e-05,2026-07-20T16:42:00.493674+00:00,2026-07-20T16:42:01.313505+00:00
269,pilot,A,fiqa_sa-train-000145,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,833.44,3.132e-05,2026-07-20T16:42:01.627454+00:00,2026-07-20T16:42:02.461137+00:00
270,pilot,A,fiqa_sa-train-000155,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,1030.56,3.611e-05,2026-07-20T16:42:02.775547+00:00,2026-07-20T16:42:03.805516+00:00
271,pilot,A,fiqa_sa-train-000174,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,845.43,3.523e-05,2026-07-20T16:42:04.119869+00:00,2026-07-20T16:42:04.965741+00:00
272,pilot,A,fiqa_sa-train-000176,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,658.17,3.262e-05,2026-07-20T16:42:05.281611+00:00,2026-07-20T16:42:05.939426+00:00
273,pilot,A,fiqa_sa-train-000181,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,793.93,3.437e-05,2026-07-20T16:42:06.254039+00:00,2026-07-20T16:42:07.047608+00:00
274,pilot,A,fiqa_sa-train-000183,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,820.47,3.132e-05,2026-07-20T16:42:07.393525+00:00,2026-07-20T16:42:08.213797+00:00
275,pilot,A,fiqa_sa-train-000203,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,951.47,3.219e-05,2026-07-20T16:42:08.529246+00:00,2026-07-20T16:42:09.480520+00:00
276,pilot,A,fiqa_sa-train-000205,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,69,0,69,1,70,970.8,3.088e-05,2026-07-20T16:42:09.795154+00:00,2026-07-20T16:42:10.765970+00:00
277,pilot,A,fiqa_sa-train-000206,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,955.38,3.697e-05,2026-07-20T16:42:11.081196+00:00,2026-07-20T16:42:12.036497+00:00
278,pilot,A,fiqa_sa-train-000210,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,778.98,3.393e-05,2026-07-20T16:42:12.350160+00:00,2026-07-20T16:42:13.128640+00:00
279,pilot,A,fiqa_sa-train-000234,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,1078.46,3.262e-05,2026-07-20T16:42:13.443562+00:00,2026-07-20T16:42:14.523001+00:00
280,pilot,A,fiqa_sa-train-000239,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,884.53,3.175e-05,2026-07-20T16:42:14.836535+00:00,2026-07-20T16:42:15.721276+00:00
281,pilot,A,fiqa_sa-train-000247,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,818.51,3.393e-05,2026-07-20T16:42:16.035072+00:00,2026-07-20T16:42:16.853206+00:00
282,pilot,A,fiqa_sa-train-000254,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,843.07,3.567e-05,2026-07-20T16:42:17.167401+00:00,2026-07-20T16:42:18.010726+00:00
283,pilot,A,fiqa_sa-train-000259,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,667.92,3.393e-05,2026-07-20T16:42:18.324612+00:00,2026-07-20T16:42:18.992642+00:00
284,pilot,A,fiqa_sa-train-000262,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,782.83,3.611e-05,2026-07-20T16:42:19.306078+00:00,2026-07-20T16:42:20.089180+00:00
285,pilot,A,fiqa_sa-train-000263,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,717.55,3.567e-05,2026-07-20T16:42:20.403289+00:00,2026-07-20T16:42:21.120973+00:00
286,pilot,A,fiqa_sa-train-000272,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,903.6,3.349e-05,2026-07-20T16:42:21.434461+00:00,2026-07-20T16:42:22.337915+00:00
287,pilot,A,fiqa_sa-train-000274,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,878.47,3.611e-05,2026-07-20T16:42:22.652294+00:00,2026-07-20T16:42:23.531054+00:00
288,pilot,A,fiqa_sa-train-000276,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,1169.3,3.437e-05,2026-07-20T16:42:23.845376+00:00,2026-07-20T16:42:25.013916+00:00
289,pilot,A,fiqa_sa-train-000280,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,1117.73,3.349e-05,2026-07-20T16:42:25.328517+00:00,2026-07-20T16:42:26.446306+00:00
290,pilot,A,fiqa_sa-train-000282,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,836.33,3.349e-05,2026-07-20T16:42:26.760777+00:00,2026-07-20T16:42:27.597370+00:00
291,pilot,A,fiqa_sa-train-000284,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,791.55,3.219e-05,2026-07-20T16:42:27.910752+00:00,2026-07-20T16:42:28.701964+00:00
292,pilot,A,fiqa_sa-train-000289,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,900.99,3.262e-05,2026-07-20T16:42:29.017341+00:00,2026-07-20T16:42:29.918710+00:00
293,pilot,A,fiqa_sa-train-000291,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,883.41,3.306e-05,2026-07-20T16:42:30.232763+00:00,2026-07-20T16:42:31.115372+00:00
294,pilot,A,fiqa_sa-train-000303,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,848.76,3.437e-05,2026-07-20T16:42:31.430910+00:00,2026-07-20T16:42:32.279741+00:00
295,pilot,A,fiqa_sa-train-000307,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,828.73,3.262e-05,2026-07-20T16:42:32.593831+00:00,2026-07-20T16:42:33.423058+00:00
296,pilot,A,fiqa_sa-train-000310,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,903.21,3.567e-05,2026-07-20T16:42:33.737074+00:00,2026-07-20T16:42:34.640226+00:00
297,pilot,A,fiqa_sa-train-000312,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,777.53,3.132e-05,2026-07-20T16:42:34.955533+00:00,2026-07-20T16:42:35.733160+00:00
298,pilot,A,fiqa_sa-train-000317,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,738.96,3.393e-05,2026-07-20T16:42:36.047831+00:00,2026-07-20T16:42:36.786639+00:00
299,pilot,A,fiqa_sa-train-000318,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,1002.55,3.437e-05,2026-07-20T16:42:37.099803+00:00,2026-07-20T16:42:38.102341+00:00
300,pilot,A,fiqa_sa-train-000325,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,931.2,3.523e-05,2026-07-20T16:42:38.416319+00:00,2026-07-20T16:42:39.347100+00:00
301,pilot,A,fiqa_sa-train-000339,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,599.8,3.437e-05,2026-07-20T16:42:39.661695+00:00,2026-07-20T16:42:40.261720+00:00
302,pilot,A,fiqa_sa-train-000342,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,867.43,3.219e-05,2026-07-20T16:42:40.574626+00:00,2026-07-20T16:42:41.442077+00:00
303,pilot,A,fiqa_sa-train-000343,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,862.89,3.219e-05,2026-07-20T16:42:41.757858+00:00,2026-07-20T16:42:42.620190+00:00
304,pilot,A,fiqa_sa-train-000345,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,739.11,3.349e-05,2026-07-20T16:42:42.935746+00:00,2026-07-20T16:42:43.674727+00:00
305,pilot,A,fiqa_sa-train-000351,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,826.52,3.611e-05,2026-07-20T16:42:43.990952+00:00,2026-07-20T16:42:44.817827+00:00
306,pilot,A,fiqa_sa-train-000356,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,900.48,4.393e-05,2026-07-20T16:42:45.131576+00:00,2026-07-20T16:42:46.032068+00:00
307,pilot,A,fiqa_sa-train-000357,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,857.57,4.045e-05,2026-07-20T16:42:46.345847+00:00,2026-07-20T16:42:47.203205+00:00
308,pilot,A,fiqa_sa-train-000367,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,644.48,3.697e-05,2026-07-20T16:42:47.517686+00:00,2026-07-20T16:42:48.162838+00:00
309,pilot,A,fiqa_sa-train-000373,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,998.01,3.958e-05,2026-07-20T16:42:48.476717+00:00,2026-07-20T16:42:49.474871+00:00
310,pilot,A,fiqa_sa-train-000374,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,869.81,4.132e-05,2026-07-20T16:42:49.788730+00:00,2026-07-20T16:42:50.658584+00:00
311,pilot,A,fiqa_sa-train-000386,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,858.28,3.48e-05,2026-07-20T16:42:51.003108+00:00,2026-07-20T16:42:51.861618+00:00
312,pilot,A,fiqa_sa-train-000399,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,110,0,110,1,111,659.92,4.872e-05,2026-07-20T16:42:52.175543+00:00,2026-07-20T16:42:52.835562+00:00
313,pilot,A,fiqa_sa-train-000414,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,710.16,4.002e-05,2026-07-20T16:42:53.150093+00:00,2026-07-20T16:42:53.859803+00:00
314,pilot,A,fiqa_sa-train-000419,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,680.99,3.697e-05,2026-07-20T16:42:54.174224+00:00,2026-07-20T16:42:54.855439+00:00
315,pilot,A,fiqa_sa-train-000428,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,675.91,4.002e-05,2026-07-20T16:42:55.170553+00:00,2026-07-20T16:42:55.846712+00:00
316,pilot,A,fiqa_sa-train-000429,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,864.52,4.219e-05,2026-07-20T16:42:56.161748+00:00,2026-07-20T16:42:57.025545+00:00
317,pilot,A,fiqa_sa-train-000436,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,743.89,3.958e-05,2026-07-20T16:42:57.340621+00:00,2026-07-20T16:42:58.084882+00:00
318,pilot,A,fiqa_sa-train-000452,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,826.86,4.176e-05,2026-07-20T16:42:58.398934+00:00,2026-07-20T16:42:59.225463+00:00
319,pilot,A,fiqa_sa-train-000454,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,861.6,3.828e-05,2026-07-20T16:42:59.540834+00:00,2026-07-20T16:43:00.402499+00:00
320,pilot,A,fiqa_sa-train-000458,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,616.77,4.002e-05,2026-07-20T16:43:00.717921+00:00,2026-07-20T16:43:01.334379+00:00
321,pilot,A,fiqa_sa-train-000461,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,664.62,3.393e-05,2026-07-20T16:43:01.648096+00:00,2026-07-20T16:43:02.312613+00:00
322,pilot,A,fiqa_sa-train-000463,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,824.49,3.262e-05,2026-07-20T16:43:02.628112+00:00,2026-07-20T16:43:03.452887+00:00
323,pilot,A,fiqa_sa-train-000464,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,826.53,3.393e-05,2026-07-20T16:43:03.767290+00:00,2026-07-20T16:43:04.594595+00:00
324,pilot,A,fiqa_sa-train-000467,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,889.32,4.35e-05,2026-07-20T16:43:04.908530+00:00,2026-07-20T16:43:05.797131+00:00
325,pilot,A,fiqa_sa-train-000475,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,879.51,4.219e-05,2026-07-20T16:43:06.112041+00:00,2026-07-20T16:43:06.991093+00:00
326,pilot,A,fiqa_sa-train-000477,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,853.74,3.393e-05,2026-07-20T16:43:07.306270+00:00,2026-07-20T16:43:08.159940+00:00
327,pilot,A,fiqa_sa-train-000478,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,930.47,4.35e-05,2026-07-20T16:43:08.474263+00:00,2026-07-20T16:43:09.404053+00:00
328,pilot,A,fiqa_sa-train-000486,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,868.01,3.915e-05,2026-07-20T16:43:09.719346+00:00,2026-07-20T16:43:10.587377+00:00
329,pilot,A,fiqa_sa-train-000495,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,105,0,105,1,106,855.55,4.654e-05,2026-07-20T16:43:10.902515+00:00,2026-07-20T16:43:11.757961+00:00
330,pilot,A,fiqa_sa-train-000500,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,906.55,3.219e-05,2026-07-20T16:43:12.073479+00:00,2026-07-20T16:43:12.979191+00:00
331,pilot,A,fiqa_sa-train-000504,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,66,0,66,1,67,966.84,2.958e-05,2026-07-20T16:43:13.293871+00:00,2026-07-20T16:43:14.260284+00:00
332,pilot,A,fiqa_sa-train-000506,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,1194.3,3.958e-05,2026-07-20T16:43:14.574705+00:00,2026-07-20T16:43:15.769093+00:00
333,pilot,A,fiqa_sa-train-000513,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,65,0,65,1,66,989.26,2.914e-05,2026-07-20T16:43:16.083961+00:00,2026-07-20T16:43:17.072642+00:00
334,pilot,A,fiqa_sa-train-000514,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,699.93,3.915e-05,2026-07-20T16:43:17.387289+00:00,2026-07-20T16:43:18.087578+00:00
335,pilot,A,fiqa_sa-train-000515,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,1173.5,4.132e-05,2026-07-20T16:43:18.402542+00:00,2026-07-20T16:43:19.573889+00:00
336,pilot,A,fiqa_sa-train-000519,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,967.84,4.045e-05,2026-07-20T16:43:19.890704+00:00,2026-07-20T16:43:20.858717+00:00
337,pilot,A,fiqa_sa-train-000523,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,1064.12,3.306e-05,2026-07-20T16:43:21.173051+00:00,2026-07-20T16:43:22.237071+00:00
338,pilot,A,fiqa_sa-train-000526,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,898.44,3.915e-05,2026-07-20T16:43:22.551675+00:00,2026-07-20T16:43:23.450016+00:00
339,pilot,A,fiqa_sa-train-000530,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,774.01,3.175e-05,2026-07-20T16:43:23.765116+00:00,2026-07-20T16:43:24.539060+00:00
340,pilot,A,fiqa_sa-train-000542,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,733.42,3.567e-05,2026-07-20T16:43:24.853965+00:00,2026-07-20T16:43:25.587037+00:00
341,pilot,A,fiqa_sa-train-000552,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,662.03,4.002e-05,2026-07-20T16:43:25.901703+00:00,2026-07-20T16:43:26.563926+00:00
342,pilot,A,fiqa_sa-train-000553,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,787.75,3.262e-05,2026-07-20T16:43:26.906956+00:00,2026-07-20T16:43:27.694682+00:00
343,pilot,A,fiqa_sa-train-000556,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,103,0,103,1,104,857.94,4.567e-05,2026-07-20T16:43:28.009544+00:00,2026-07-20T16:43:28.867548+00:00
344,pilot,A,fiqa_sa-train-000574,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,818.02,3.785e-05,2026-07-20T16:43:29.190277+00:00,2026-07-20T16:43:30.008097+00:00
345,pilot,A,fiqa_sa-train-000578,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,766.01,3.48e-05,2026-07-20T16:43:30.322107+00:00,2026-07-20T16:43:31.088385+00:00
346,pilot,A,fiqa_sa-train-000579,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,807.73,3.611e-05,2026-07-20T16:43:31.402668+00:00,2026-07-20T16:43:32.210653+00:00
347,pilot,A,fiqa_sa-train-000593,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,895.42,3.915e-05,2026-07-20T16:43:32.525070+00:00,2026-07-20T16:43:33.420342+00:00
348,pilot,A,fiqa_sa-train-000598,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,857.65,4.045e-05,2026-07-20T16:43:33.734470+00:00,2026-07-20T16:43:34.592822+00:00
349,pilot,A,fiqa_sa-train-000615,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,69,0,69,1,70,798.21,3.088e-05,2026-07-20T16:43:34.907076+00:00,2026-07-20T16:43:35.705300+00:00
350,pilot,A,fiqa_sa-train-000634,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,69,0,69,1,70,1129.65,3.088e-05,2026-07-20T16:43:36.019241+00:00,2026-07-20T16:43:37.149124+00:00
351,pilot,A,fiqa_sa-train-000637,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,863.75,3.915e-05,2026-07-20T16:43:37.464017+00:00,2026-07-20T16:43:38.327732+00:00
352,pilot,A,fiqa_sa-train-000646,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,845.01,4.219e-05,2026-07-20T16:43:38.642684+00:00,2026-07-20T16:43:39.488468+00:00
353,pilot,A,fiqa_sa-train-000648,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,832.9,4.176e-05,2026-07-20T16:43:39.802032+00:00,2026-07-20T16:43:40.635072+00:00
354,pilot,A,fiqa_sa-train-000664,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,817.35,3.785e-05,2026-07-20T16:43:40.950070+00:00,2026-07-20T16:43:41.767838+00:00
355,pilot,A,fiqa_sa-train-000674,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,673.83,4.089e-05,2026-07-20T16:43:42.083426+00:00,2026-07-20T16:43:42.757046+00:00
356,pilot,A,fiqa_sa-train-000683,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,830.13,4.002e-05,2026-07-20T16:43:43.070902+00:00,2026-07-20T16:43:43.900936+00:00
357,pilot,A,fiqa_sa-train-000685,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,779.47,3.306e-05,2026-07-20T16:43:44.214948+00:00,2026-07-20T16:43:44.994080+00:00
358,pilot,A,fiqa_sa-train-000688,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,743.55,4.045e-05,2026-07-20T16:43:45.308598+00:00,2026-07-20T16:43:46.051602+00:00
359,pilot,A,fiqa_sa-train-000691,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,613.15,3.654e-05,2026-07-20T16:43:46.366972+00:00,2026-07-20T16:43:46.978977+00:00
360,pilot,A,fiqa_sa-train-000693,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,106,0,106,1,107,832.03,4.698e-05,2026-07-20T16:43:47.293286+00:00,2026-07-20T16:43:48.124930+00:00
361,pilot,A,fiqa_sa-train-000695,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,802.21,4.176e-05,2026-07-20T16:43:48.439203+00:00,2026-07-20T16:43:49.242057+00:00
362,pilot,A,fiqa_sa-train-000705,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,828.92,4.045e-05,2026-07-20T16:43:49.555675+00:00,2026-07-20T16:43:50.384107+00:00
363,pilot,A,fiqa_sa-train-000707,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,833.47,3.219e-05,2026-07-20T16:43:50.698321+00:00,2026-07-20T16:43:51.532152+00:00
364,pilot,A,fiqa_sa-train-000714,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,831.91,3.132e-05,2026-07-20T16:43:51.847438+00:00,2026-07-20T16:43:52.680178+00:00
365,pilot,A,fiqa_sa-train-000727,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,826.7,3.697e-05,2026-07-20T16:43:52.993654+00:00,2026-07-20T16:43:53.820505+00:00
366,pilot,A,fiqa_sa-train-000735,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,993.73,3.306e-05,2026-07-20T16:43:54.135730+00:00,2026-07-20T16:43:55.129609+00:00
367,pilot,A,fiqa_sa-train-000744,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,1100.69,3.654e-05,2026-07-20T16:43:55.443883+00:00,2026-07-20T16:43:56.543912+00:00
368,pilot,A,fiqa_sa-train-000751,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,103,0,103,1,104,1002.26,4.567e-05,2026-07-20T16:43:56.858797+00:00,2026-07-20T16:43:57.860936+00:00
369,pilot,A,fiqa_sa-train-000752,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,947.38,3.697e-05,2026-07-20T16:43:58.176147+00:00,2026-07-20T16:43:59.122830+00:00
370,pilot,A,fiqa_sa-train-000761,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,767.28,3.393e-05,2026-07-20T16:43:59.437537+00:00,2026-07-20T16:44:00.204988+00:00
371,pilot,A,fiqa_sa-train-000768,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,851.51,3.785e-05,2026-07-20T16:44:00.538479+00:00,2026-07-20T16:44:01.388890+00:00
372,pilot,A,fiqa_sa-train-000769,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,785.84,3.697e-05,2026-07-20T16:44:01.704026+00:00,2026-07-20T16:44:02.489322+00:00
373,pilot,A,fiqa_sa-train-000781,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,822.8,4.045e-05,2026-07-20T16:44:02.804260+00:00,2026-07-20T16:44:03.626514+00:00
374,pilot,A,fiqa_sa-train-000783,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,851.38,4.089e-05,2026-07-20T16:44:03.941913+00:00,2026-07-20T16:44:04.793100+00:00
375,pilot,A,fiqa_sa-train-000787,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,694.85,3.654e-05,2026-07-20T16:44:05.107293+00:00,2026-07-20T16:44:05.801553+00:00
376,pilot,A,fiqa_sa-train-000791,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,901.66,3.611e-05,2026-07-20T16:44:06.116314+00:00,2026-07-20T16:44:07.018197+00:00
