request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
256,pilot,B,fiqa_sa-train-000070,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,1217.04,4.132e-05,2026-07-20T17:03:34.558465+00:00,2026-07-20T17:03:35.775632+00:00
257,pilot,B,fiqa_sa-train-000075,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,864.64,3.741e-05,2026-07-20T17:03:36.089567+00:00,2026-07-20T17:03:36.953476+00:00
258,pilot,B,fiqa_sa-train-000089,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,845.36,3.611e-05,2026-07-20T17:03:37.267200+00:00,2026-07-20T17:03:38.112474+00:00
259,pilot,B,fiqa_sa-train-000092,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,762.07,4.089e-05,2026-07-20T17:03:38.426528+00:00,2026-07-20T17:03:39.188683+00:00
260,pilot,B,fiqa_sa-train-000097,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,919.71,3.741e-05,2026-07-20T17:03:39.502805+00:00,2026-07-20T17:03:40.422595+00:00
261,pilot,B,fiqa_sa-train-000099,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,875.68,3.697e-05,2026-07-20T17:03:40.738743+00:00,2026-07-20T17:03:41.614242+00:00
262,pilot,B,fiqa_sa-train-000100,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,660.44,3.654e-05,2026-07-20T17:03:41.928246+00:00,2026-07-20T17:03:42.588505+00:00
263,pilot,B,fiqa_sa-train-000118,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,96,0,96,1,97,955.52,4.263e-05,2026-07-20T17:03:42.903140+00:00,2026-07-20T17:03:43.858120+00:00
264,pilot,B,fiqa_sa-train-000123,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,691.99,3.567e-05,2026-07-20T17:03:44.172260+00:00,2026-07-20T17:03:44.863666+00:00
265,pilot,B,fiqa_sa-train-000124,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,912.84,3.958e-05,2026-07-20T17:03:45.177579+00:00,2026-07-20T17:03:46.090227+00:00
266,pilot,B,fiqa_sa-train-000129,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,824.54,3.958e-05,2026-07-20T17:03:46.404049+00:00,2026-07-20T17:03:47.228387+00:00
267,pilot,B,fiqa_sa-train-000140,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,1007.48,3.567e-05,2026-07-20T17:03:47.541793+00:00,2026-07-20T17:03:48.548977+00:00
268,pilot,B,fiqa_sa-train-000144,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,876.87,3.828e-05,2026-07-20T17:03:48.862938+00:00,2026-07-20T17:03:49.739510+00:00
269,pilot,B,fiqa_sa-train-000145,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,830.35,3.567e-05,2026-07-20T17:03:50.053509+00:00,2026-07-20T17:03:50.883517+00:00
270,pilot,B,fiqa_sa-train-000155,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,823.2,4.045e-05,2026-07-20T17:03:51.197560+00:00,2026-07-20T17:03:52.020018+00:00
271,pilot,B,fiqa_sa-train-000174,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,947.75,3.958e-05,2026-07-20T17:03:52.335337+00:00,2026-07-20T17:03:53.283249+00:00
272,pilot,B,fiqa_sa-train-000176,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,791.37,3.697e-05,2026-07-20T17:03:53.596570+00:00,2026-07-20T17:03:54.388293+00:00
273,pilot,B,fiqa_sa-train-000181,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,894.27,3.871e-05,2026-07-20T17:03:54.701801+00:00,2026-07-20T17:03:55.596127+00:00
274,pilot,B,fiqa_sa-train-000183,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,802.79,3.567e-05,2026-07-20T17:03:55.909943+00:00,2026-07-20T17:03:56.712861+00:00
275,pilot,B,fiqa_sa-train-000203,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,979.35,3.654e-05,2026-07-20T17:03:57.027891+00:00,2026-07-20T17:03:58.006476+00:00
276,pilot,B,fiqa_sa-train-000205,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,844.89,3.523e-05,2026-07-20T17:03:58.321378+00:00,2026-07-20T17:03:59.165383+00:00
277,pilot,B,fiqa_sa-train-000206,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,843.94,4.132e-05,2026-07-20T17:03:59.479953+00:00,2026-07-20T17:04:00.323887+00:00
278,pilot,B,fiqa_sa-train-000210,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,1109.6,3.828e-05,2026-07-20T17:04:00.638747+00:00,2026-07-20T17:04:01.748550+00:00
279,pilot,B,fiqa_sa-train-000234,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,697.73,3.697e-05,2026-07-20T17:04:02.063969+00:00,2026-07-20T17:04:02.760947+00:00
280,pilot,B,fiqa_sa-train-000239,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,843.59,3.611e-05,2026-07-20T17:04:03.074264+00:00,2026-07-20T17:04:03.918563+00:00
281,pilot,B,fiqa_sa-train-000247,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,842.66,3.828e-05,2026-07-20T17:04:04.231748+00:00,2026-07-20T17:04:05.074453+00:00
282,pilot,B,fiqa_sa-train-000254,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,735.33,4.002e-05,2026-07-20T17:04:05.388797+00:00,2026-07-20T17:04:06.123063+00:00
283,pilot,B,fiqa_sa-train-000259,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,873.41,3.828e-05,2026-07-20T17:04:06.437139+00:00,2026-07-20T17:04:07.310743+00:00
284,pilot,B,fiqa_sa-train-000262,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,871.29,4.045e-05,2026-07-20T17:04:07.625636+00:00,2026-07-20T17:04:08.496834+00:00
285,pilot,B,fiqa_sa-train-000263,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,853.89,4.002e-05,2026-07-20T17:04:08.810729+00:00,2026-07-20T17:04:09.664565+00:00
286,pilot,B,fiqa_sa-train-000272,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,911.79,3.785e-05,2026-07-20T17:04:09.978204+00:00,2026-07-20T17:04:10.890247+00:00
287,pilot,B,fiqa_sa-train-000274,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,841.44,4.045e-05,2026-07-20T17:04:11.203367+00:00,2026-07-20T17:04:12.044744+00:00
288,pilot,B,fiqa_sa-train-000276,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,1008.64,3.871e-05,2026-07-20T17:04:12.359299+00:00,2026-07-20T17:04:13.368022+00:00
289,pilot,B,fiqa_sa-train-000280,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,841.1,3.785e-05,2026-07-20T17:04:13.682933+00:00,2026-07-20T17:04:14.523611+00:00
290,pilot,B,fiqa_sa-train-000282,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,843.97,3.785e-05,2026-07-20T17:04:14.837898+00:00,2026-07-20T17:04:15.681577+00:00
291,pilot,B,fiqa_sa-train-000284,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,660.24,3.654e-05,2026-07-20T17:04:15.995587+00:00,2026-07-20T17:04:16.655643+00:00
292,pilot,B,fiqa_sa-train-000289,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,849.79,3.697e-05,2026-07-20T17:04:16.968878+00:00,2026-07-20T17:04:17.818631+00:00
293,pilot,B,fiqa_sa-train-000291,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,836.79,3.741e-05,2026-07-20T17:04:18.132440+00:00,2026-07-20T17:04:18.969805+00:00
294,pilot,B,fiqa_sa-train-000303,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,686.05,3.871e-05,2026-07-20T17:04:19.283148+00:00,2026-07-20T17:04:19.969116+00:00
295,pilot,B,fiqa_sa-train-000307,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,998.99,3.697e-05,2026-07-20T17:04:20.282588+00:00,2026-07-20T17:04:21.280781+00:00
296,pilot,B,fiqa_sa-train-000310,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,885.94,4.002e-05,2026-07-20T17:04:21.595347+00:00,2026-07-20T17:04:22.481786+00:00
297,pilot,B,fiqa_sa-train-000312,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,1066.79,3.567e-05,2026-07-20T17:04:22.795708+00:00,2026-07-20T17:04:23.862407+00:00
298,pilot,B,fiqa_sa-train-000317,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,886.22,3.828e-05,2026-07-20T17:04:24.176723+00:00,2026-07-20T17:04:25.062260+00:00
299,pilot,B,fiqa_sa-train-000318,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,718.64,3.871e-05,2026-07-20T17:04:25.376440+00:00,2026-07-20T17:04:26.095019+00:00
300,pilot,B,fiqa_sa-train-000325,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,847.36,3.958e-05,2026-07-20T17:04:26.408589+00:00,2026-07-20T17:04:27.255467+00:00
301,pilot,B,fiqa_sa-train-000339,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,1110.3,3.871e-05,2026-07-20T17:04:27.571544+00:00,2026-07-20T17:04:28.681716+00:00
302,pilot,B,fiqa_sa-train-000342,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,856.53,3.654e-05,2026-07-20T17:04:28.995675+00:00,2026-07-20T17:04:29.852257+00:00
303,pilot,B,fiqa_sa-train-000343,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,835.8,3.654e-05,2026-07-20T17:04:30.165492+00:00,2026-07-20T17:04:31.001529+00:00
304,pilot,B,fiqa_sa-train-000345,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,790.85,3.785e-05,2026-07-20T17:04:31.315441+00:00,2026-07-20T17:04:32.105974+00:00
305,pilot,B,fiqa_sa-train-000351,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,1124.2,4.045e-05,2026-07-20T17:04:32.420701+00:00,2026-07-20T17:04:33.544380+00:00
306,pilot,B,fiqa_sa-train-000356,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,902.26,4.829e-05,2026-07-20T17:04:33.858214+00:00,2026-07-20T17:04:34.760024+00:00
307,pilot,B,fiqa_sa-train-000357,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,986.77,4.48e-05,2026-07-20T17:04:35.074294+00:00,2026-07-20T17:04:36.061262+00:00
308,pilot,B,fiqa_sa-train-000367,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,1201.51,4.132e-05,2026-07-20T17:04:36.375717+00:00,2026-07-20T17:04:37.577046+00:00
309,pilot,B,fiqa_sa-train-000373,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,873.86,4.393e-05,2026-07-20T17:04:37.893377+00:00,2026-07-20T17:04:38.766609+00:00
310,pilot,B,fiqa_sa-train-000374,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,103,0,103,1,104,922.6,4.567e-05,2026-07-20T17:04:39.080676+00:00,2026-07-20T17:04:40.002688+00:00
311,pilot,B,fiqa_sa-train-000386,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,931.8,3.915e-05,2026-07-20T17:04:40.316395+00:00,2026-07-20T17:04:41.247781+00:00
312,pilot,B,fiqa_sa-train-000399,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,120,0,120,1,121,856.87,5.307e-05,2026-07-20T17:04:41.562166+00:00,2026-07-20T17:04:42.418684+00:00
313,pilot,B,fiqa_sa-train-000414,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,611.12,4.437e-05,2026-07-20T17:04:42.732946+00:00,2026-07-20T17:04:43.344155+00:00
314,pilot,B,fiqa_sa-train-000419,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,841.42,4.132e-05,2026-07-20T17:04:43.657277+00:00,2026-07-20T17:04:44.498627+00:00
315,pilot,B,fiqa_sa-train-000428,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,931.99,4.437e-05,2026-07-20T17:04:44.812424+00:00,2026-07-20T17:04:45.743826+00:00
316,pilot,B,fiqa_sa-train-000429,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,105,0,105,1,106,869.26,4.654e-05,2026-07-20T17:04:46.059375+00:00,2026-07-20T17:04:46.928797+00:00
317,pilot,B,fiqa_sa-train-000436,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,912.27,4.393e-05,2026-07-20T17:04:47.241980+00:00,2026-07-20T17:04:48.153989+00:00
318,pilot,B,fiqa_sa-train-000452,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,104,0,104,1,105,850.57,4.611e-05,2026-07-20T17:04:48.467682+00:00,2026-07-20T17:04:49.317716+00:00
319,pilot,B,fiqa_sa-train-000454,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,96,0,96,1,97,713.89,4.263e-05,2026-07-20T17:04:49.632039+00:00,2026-07-20T17:04:50.346102+00:00
320,pilot,B,fiqa_sa-train-000458,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,624.45,4.437e-05,2026-07-20T17:04:50.659131+00:00,2026-07-20T17:04:51.283461+00:00
321,pilot,B,fiqa_sa-train-000461,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,633.38,3.828e-05,2026-07-20T17:04:51.597833+00:00,2026-07-20T17:04:52.231510+00:00
322,pilot,B,fiqa_sa-train-000463,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,916.81,3.697e-05,2026-07-20T17:04:52.544540+00:00,2026-07-20T17:04:53.460948+00:00
323,pilot,B,fiqa_sa-train-000464,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,968.13,3.828e-05,2026-07-20T17:04:53.774350+00:00,2026-07-20T17:04:54.742663+00:00
324,pilot,B,fiqa_sa-train-000467,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,108,0,108,1,109,741.12,4.785e-05,2026-07-20T17:04:55.056299+00:00,2026-07-20T17:04:55.797375+00:00
325,pilot,B,fiqa_sa-train-000475,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,105,0,105,1,106,897.64,4.654e-05,2026-07-20T17:04:56.111015+00:00,2026-07-20T17:04:57.008595+00:00
326,pilot,B,fiqa_sa-train-000477,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,941.68,3.828e-05,2026-07-20T17:04:57.322238+00:00,2026-07-20T17:04:58.263588+00:00
327,pilot,B,fiqa_sa-train-000478,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,108,0,108,1,109,827.67,4.785e-05,2026-07-20T17:04:58.577544+00:00,2026-07-20T17:04:59.405297+00:00
328,pilot,B,fiqa_sa-train-000486,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,851.91,4.35e-05,2026-07-20T17:04:59.719783+00:00,2026-07-20T17:05:00.571349+00:00
329,pilot,B,fiqa_sa-train-000495,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,115,0,115,1,116,1005.47,5.089e-05,2026-07-20T17:05:00.886418+00:00,2026-07-20T17:05:01.891903+00:00
330,pilot,B,fiqa_sa-train-000500,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,886.63,3.654e-05,2026-07-20T17:05:02.205866+00:00,2026-07-20T17:05:03.091757+00:00
331,pilot,B,fiqa_sa-train-000504,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,856.02,3.393e-05,2026-07-20T17:05:03.406024+00:00,2026-07-20T17:05:04.262302+00:00
332,pilot,B,fiqa_sa-train-000506,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,99,0,99,1,100,1107.18,4.393e-05,2026-07-20T17:05:04.575755+00:00,2026-07-20T17:05:05.682650+00:00
333,pilot,B,fiqa_sa-train-000513,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,657.63,3.349e-05,2026-07-20T17:05:05.997014+00:00,2026-07-20T17:05:06.654921+00:00
334,pilot,B,fiqa_sa-train-000514,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,846.83,4.35e-05,2026-07-20T17:05:06.968900+00:00,2026-07-20T17:05:07.815880+00:00
335,pilot,B,fiqa_sa-train-000515,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,103,0,103,1,104,846.84,4.567e-05,2026-07-20T17:05:08.130241+00:00,2026-07-20T17:05:08.977557+00:00
336,pilot,B,fiqa_sa-train-000519,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,721.13,4.48e-05,2026-07-20T17:05:09.291340+00:00,2026-07-20T17:05:10.012845+00:00
337,pilot,B,fiqa_sa-train-000523,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,773.25,3.741e-05,2026-07-20T17:05:10.326273+00:00,2026-07-20T17:05:11.099879+00:00
338,pilot,B,fiqa_sa-train-000526,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,929.78,4.35e-05,2026-07-20T17:05:11.413977+00:00,2026-07-20T17:05:12.343454+00:00
339,pilot,B,fiqa_sa-train-000530,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,887.42,3.611e-05,2026-07-20T17:05:12.656929+00:00,2026-07-20T17:05:13.544563+00:00
340,pilot,B,fiqa_sa-train-000542,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,1010.0,4.002e-05,2026-07-20T17:05:13.858977+00:00,2026-07-20T17:05:14.869508+00:00
341,pilot,B,fiqa_sa-train-000552,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,914.04,4.437e-05,2026-07-20T17:05:15.182850+00:00,2026-07-20T17:05:16.096919+00:00
342,pilot,B,fiqa_sa-train-000553,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,851.98,3.697e-05,2026-07-20T17:05:16.410700+00:00,2026-07-20T17:05:17.262262+00:00
343,pilot,B,fiqa_sa-train-000556,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,113,0,113,1,114,880.31,5.002e-05,2026-07-20T17:05:17.575852+00:00,2026-07-20T17:05:18.456945+00:00
344,pilot,B,fiqa_sa-train-000574,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,1006.54,4.219e-05,2026-07-20T17:05:18.770881+00:00,2026-07-20T17:05:19.778066+00:00
345,pilot,B,fiqa_sa-train-000578,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,830.91,3.915e-05,2026-07-20T17:05:20.091303+00:00,2026-07-20T17:05:20.921371+00:00
346,pilot,B,fiqa_sa-train-000579,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,1161.12,4.045e-05,2026-07-20T17:05:21.236172+00:00,2026-07-20T17:05:22.397333+00:00
347,pilot,B,fiqa_sa-train-000593,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,1080.26,4.35e-05,2026-07-20T17:05:22.710831+00:00,2026-07-20T17:05:23.791580+00:00
348,pilot,B,fiqa_sa-train-000598,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,1026.98,4.48e-05,2026-07-20T17:05:24.105590+00:00,2026-07-20T17:05:25.131886+00:00
349,pilot,B,fiqa_sa-train-000615,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,921.58,3.523e-05,2026-07-20T17:05:25.446786+00:00,2026-07-20T17:05:26.368215+00:00
350,pilot,B,fiqa_sa-train-000634,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,846.32,3.523e-05,2026-07-20T17:05:26.683365+00:00,2026-07-20T17:05:27.529169+00:00
351,pilot,B,fiqa_sa-train-000637,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,661.45,4.35e-05,2026-07-20T17:05:27.843663+00:00,2026-07-20T17:05:28.505699+00:00
352,pilot,B,fiqa_sa-train-000646,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,105,0,105,1,106,972.05,4.654e-05,2026-07-20T17:05:28.819427+00:00,2026-07-20T17:05:29.791866+00:00
353,pilot,B,fiqa_sa-train-000648,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,104,0,104,1,105,959.75,4.611e-05,2026-07-20T17:05:30.109380+00:00,2026-07-20T17:05:31.068973+00:00
354,pilot,B,fiqa_sa-train-000664,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,807.36,4.219e-05,2026-07-20T17:05:31.382450+00:00,2026-07-20T17:05:32.189632+00:00
355,pilot,B,fiqa_sa-train-000674,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,102,0,102,1,103,832.33,4.524e-05,2026-07-20T17:05:32.504444+00:00,2026-07-20T17:05:33.336976+00:00
356,pilot,B,fiqa_sa-train-000683,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,937.74,4.437e-05,2026-07-20T17:05:33.651085+00:00,2026-07-20T17:05:34.589803+00:00
357,pilot,B,fiqa_sa-train-000685,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,904.22,3.741e-05,2026-07-20T17:05:34.905380+00:00,2026-07-20T17:05:35.809447+00:00
358,pilot,B,fiqa_sa-train-000688,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,815.0,4.48e-05,2026-07-20T17:05:36.123871+00:00,2026-07-20T17:05:36.938921+00:00
359,pilot,B,fiqa_sa-train-000691,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,954.94,4.089e-05,2026-07-20T17:05:37.252731+00:00,2026-07-20T17:05:38.207005+00:00
360,pilot,B,fiqa_sa-train-000693,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,116,0,116,1,117,1051.06,5.133e-05,2026-07-20T17:05:38.521777+00:00,2026-07-20T17:05:39.572384+00:00
361,pilot,B,fiqa_sa-train-000695,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,104,0,104,1,105,948.02,4.611e-05,2026-07-20T17:05:39.886238+00:00,2026-07-20T17:05:40.834570+00:00
362,pilot,B,fiqa_sa-train-000705,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,876.26,4.48e-05,2026-07-20T17:05:41.147987+00:00,2026-07-20T17:05:42.024781+00:00
363,pilot,B,fiqa_sa-train-000707,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,832.47,3.654e-05,2026-07-20T17:05:42.363518+00:00,2026-07-20T17:05:43.196105+00:00
364,pilot,B,fiqa_sa-train-000714,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,1167.28,3.567e-05,2026-07-20T17:05:43.509719+00:00,2026-07-20T17:05:44.677071+00:00
365,pilot,B,fiqa_sa-train-000727,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,894.47,4.132e-05,2026-07-20T17:05:44.992238+00:00,2026-07-20T17:05:45.886889+00:00
366,pilot,B,fiqa_sa-train-000735,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,1008.69,3.741e-05,2026-07-20T17:05:46.201102+00:00,2026-07-20T17:05:47.209784+00:00
367,pilot,B,fiqa_sa-train-000744,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,964.38,4.089e-05,2026-07-20T17:05:47.524314+00:00,2026-07-20T17:05:48.488364+00:00
368,pilot,B,fiqa_sa-train-000751,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,113,0,113,1,114,670.91,5.002e-05,2026-07-20T17:05:48.803279+00:00,2026-07-20T17:05:49.474021+00:00
369,pilot,B,fiqa_sa-train-000752,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,911.83,4.132e-05,2026-07-20T17:05:49.788252+00:00,2026-07-20T17:05:50.699794+00:00
370,pilot,B,fiqa_sa-train-000761,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,1117.49,3.828e-05,2026-07-20T17:05:51.014354+00:00,2026-07-20T17:05:52.131695+00:00
371,pilot,B,fiqa_sa-train-000768,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,886.86,4.219e-05,2026-07-20T17:05:52.446382+00:00,2026-07-20T17:05:53.333838+00:00
372,pilot,B,fiqa_sa-train-000769,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,841.0,4.132e-05,2026-07-20T17:05:53.648866+00:00,2026-07-20T17:05:54.490164+00:00
373,pilot,B,fiqa_sa-train-000781,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,826.3,4.48e-05,2026-07-20T17:05:54.803100+00:00,2026-07-20T17:05:55.629222+00:00
374,pilot,B,fiqa_sa-train-000783,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,102,0,102,1,103,868.41,4.524e-05,2026-07-20T17:05:55.944208+00:00,2026-07-20T17:05:56.812469+00:00
375,pilot,B,fiqa_sa-train-000787,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,801.15,4.089e-05,2026-07-20T17:05:57.125988+00:00,2026-07-20T17:05:57.926989+00:00
376,pilot,B,fiqa_sa-train-000791,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,816.15,4.045e-05,2026-07-20T17:05:58.242410+00:00,2026-07-20T17:05:59.057580+00:00
