id,text,label,source_dataset
660,LinkedIn Revenue Up Nearly 50% http://stks.co/g1F4T  $LNKD,2,FiQA
661,"$CNDO 21% short float, shorts likely to take profits into close",0,FiQA
662,"RT @StockTwits RT @fallondpicks Breadth Consolidates: After weeks of steady gains,advances in mkt breadth slowe... http://stks.co/2TrG $QQQ",0,FiQA
663,#Apple up almost 20% from its February lows with very little fanfare. $AAPL,2,FiQA
664,$BXS: BancorpSouth Announces Extension of Merger Agreements with ... http://stks.co/s2PDF,2,FiQA
665,$GILD chart: With $IBB back over support. https://t.co/GpRZ2UJFC4,2,FiQA
666,"Reuters: Green Mountain revenue misses, shares plunge http://stks.co/13mW > $GMCR prints 43.80, market in a foul mood, bad day to disappoint",0,FiQA
667,Tesco shareholders back ITV head for chairman,2,FiQA
668,Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,2,FiQA
669,$ISRG - ISRG Short - http://stks.co/f1vVU http://stks.co/c1qrm,0,FiQA
670,Imperial Tobacco Adds Quarterly Dividends After Profit Rose,2,FiQA
671,$EBAY  e-bay bay!  working on a couple daily dojis .. should continue to the downside  https://t.co/lgU0yBxEZe,0,FiQA
672,"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",2,FiQA
673,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",0,FiQA
674,Morrisons and Debenhams surprise City with Christmas bounce back,2,FiQA
675,"$P bull flag on the daily, earnings on the table tomorrow +/-12 move.Will straddle this one into earnings..lots of vol guaranteed here",2,FiQA
676,Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC,2,FiQA
677,"RT @stockdemons think shorting here into close might be play, $SPY - high beta reversing..looks worth a shot",0,FiQA
678,"$TSLA on fire, what is that 6 up days in a row. Someone neeeeds!! in",2,FiQA
679,"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",0,FiQA
680,"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",0,FiQA
681,Tesco closes in on new chairman with Dixons Carphone's John Allan in the frame,2,FiQA
682,$TSLA recall model X https://t.co/b7izYa4BuE,0,FiQA
683,Builder Persimmon hails 6% rise in house sales,2,FiQA
684,Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,2,FiQA
685,$AAPL near a 3% drop thats a lot... now the best i can do is HOLD ER lol,0,FiQA
686,Whitbread buys 49% stake in Pure food chain,2,FiQA
687,$PYPL great vol flow trade here.. Love this company long time.,2,FiQA
688,$DUG weekly stochastics finally starting to turn up after long consolidation. Buying here.,2,FiQA
689,Standard Life share price: Insurer buys advice firm Pearson Jones,2,FiQA
690,$XLB the weakest sector this year and possible false breakout  http://stks.co/dL1Z,0,FiQA
691,AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,2,FiQA
692,CompaniesHome Retail trims gains but is considered 'in play',2,FiQA
693,Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,2,FiQA
694,"$TSLA steaming up again, this stock is relentless at the moment",2,FiQA
695,"L&G still paying price for dividend cut during crisis, chief says",0,FiQA
696,$DARA breaking out,2,FiQA
697,AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,2,FiQA
698,$SPY Tomorrow party time for the Bears!! $GOOG and $MSFT -5.5%,0,FiQA
699,RT @Street_Insider The Steve Jobs Effect? Apple $AAPL First Day iPhone 4S Sales Were Off the Charts http://stks.co/YYe,2,FiQA
700,Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,2,FiQA
701,EasyJet attracts more passengers in June but still lags Ryanair,2,FiQA
702,Added. Cost now at 1.54. Bounce off of Put OI & S1 pivot. @moteltan BTO $AAPL Apr 27 2012 605.0 Calls @ 1.66 for ride to 609 ish.,2,FiQA
703,"So as of today's close (8/15/14), I'm long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term, technical swing long basis.",2,FiQA
704,Intertek Group announces strategic update outlining its plan,2,FiQA
705,"After Barclays and Bank of America, Citigroup has blockchain in sight",2,FiQA
706,Tesco sells Blinkbox and broadband service to TalkTalk,2,FiQA
707,$KEP breaking out when the market pulls back  http://stks.co/r0cet,2,FiQA
708,EA Launches Origin Online Game Distribution for Mac http://stks.co/aKTU via MacRumors $EA,2,FiQA
709,Severn Trent share price jumps as Canadian investor renews pursuit of utility,2,FiQA
710,Reed Elsevier share price slides on underwhelming full-year results,0,FiQA
711,$UTSI http://stks.co/15uR Long setup. Reported very good earnings.,2,FiQA
712,"Maglan Capital Up +20.84% In February, Long Fairpoint  http://stks.co/s1eQc $$ $FRP",2,FiQA
713,Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,0,FiQA
714,GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank,2,FiQA
715,$TSLA I see more downside in next two weeks be careful -20 dollars drop potential vs +10 up moved,0,FiQA
716,$HITK  Resuming advance into new historical highs.,2,FiQA
717,"AstraZeneca bags another cancer drug deal, this time with Inovio",2,FiQA
718,CompaniesDixons Carphone to close 134 UK stores as sales jump,2,FiQA
719,GKN to buy Fokker Technologies for 706 mln euros,2,FiQA
720,for @vnoto74 to follow:  after a SELL signal by $NDX internals [06/23] ~> technical SELL $QQQ [06/25] ~> DOWN,0,FiQA
721,Why AstraZeneca plc & Dixons Carphone PLC Are Red-Hot Growth Stars!,2,FiQA
722,Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,2,FiQA
723,"Philip Morris, BAT Sue Over Law Taking Branding Off Packs",0,FiQA
724,$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,2,FiQA
725,I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,2,FiQA
726,@Intuitiv $CLNE gasoline prices spike in California. http://stks.co/t1bOi,2,FiQA
727,HSBC Says Unit to Book $585 Million Charge on Settlement,0,FiQA
728,$HYG Potential continuation Uptrend on a 60'-15'-4' charts http://stks.co/t1Qp6,2,FiQA
729,"$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE",0,FiQA
730,New Morrisons duo get former boss's support to diffuse investor tension,2,FiQA
731,RBS chairman admits surprise at size of regulatory penalties,0,FiQA
732,3rd red day in a row ? $TSLA,0,FiQA
733,"@BrooklynBandit: $SIMO Basing nice. A close over 24.18 is bullish $QQQ $SPY $STUDY watch for a close near HOD. Currently up +3%"" up +5%",2,FiQA
734,$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,2,FiQA
735,$SAVE long. https://t.co/yEJuS9cMlC,2,FiQA
736,Here come the shorts marchin' in.  $GMCR.  Lovin' it!,0,FiQA
737,REFILE-Hikma and Barclays help Britain's FTSE to climb higher,2,FiQA
738,Hard to find new buyers of $TSLA at 250.  Shorts continue to pile in.,0,FiQA
739,$AAPL AUG 645 calls +550% .67c: http://stks.co/i9T3,2,FiQA
740,$PLUG Closed short position. Small gain. Not interested in options expiring worthless,2,FiQA
741,"Apple expected to launch new iPhone, iPad today $AAPL https://t.co/XfnICWeBeG",2,FiQA
742,Retail giant Kingfisher reports 'solid' start to the year,2,FiQA
743,Shire says internal synergy goals from Baxalta deal higher,2,FiQA
744,"$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF",2,FiQA
745,Royal Mail share price edges lower as group raises stamp price,0,FiQA
746,"Homebuilders - $RYL breaking below support, watch this one.  $SPY",0,FiQA
747,CompaniesTesco off to a bad start over Xmas Ã¢â¬â Kantar,0,FiQA
748,Current holdings via options - Long: $AAPL $V $GS $AET & Short: $VXX,2,FiQA
749,Shell to buy BG Group in $69.7 billion takeover,2,FiQA
750,$AXP Looking for continuation with volume increase http://stks.co/c8sR,2,FiQA
751,$MOS looking good here at $58.65. Calls are active in this month and weekly,2,FiQA
752,Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale,2,FiQA
753,Investors Remain Skeptical About Shell-BG Deal,0,FiQA
754,Irish housebuilder Cairn Homes plans London listing,2,FiQA
755,Standard Chartered Shifts Emerging-Markets Strategy After Losses,0,FiQA
756,AstraZeneca diabetes drug combination faces delay after FDA rebuff,0,FiQA
757,$spy bumping its head on declining daily 8ma as overhead resistance. Then the big brother 50ma just above that.,0,FiQA
758,$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,0,FiQA
759,MT @TheAcsMan Amazing seeing everyone suddenly touting $MSFT. Long been favorite covered call & double dip dividend play.,2,FiQA
760,"Britain's FTSE steadies, supported by Dixons Carphone",2,FiQA
761,"$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing",2,FiQA
762,"$TSLA TO RECALL 2,700 MODEL X SUVS FOR SEAT-BELT FIX",0,FiQA
763,"@harmongreg: $BBRY wkly, Inverse Head and Shoulders forming, triggers over 18.50, PO at least 30.80, watching http://stks.co/iPVJ",2,FiQA
764,"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",0,FiQA
765,$FB  rejecting HIGHS shortable...at 109,0,FiQA
766,"Intuitive Surgical $ISRG is in a great financial position, take a look https://t.co/VahhJAcBFG https://t.co/24hQTQX4ou",2,FiQA
767,"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",2,FiQA
768,Shell's $70 Billion BG Deal Meets Shareholder Skepticism,0,FiQA
769,$KITD Looking for a oversold bounce.,2,FiQA
770,Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,2,FiQA
771,AB InBev offers SABMiller $3 billion breakup fee,2,FiQA
772,Bought some more $CELG as it is ready for a bounce.,2,FiQA
773,Diageo receives reports from United Spirits on financial irregularities involving ...,0,FiQA
774,Juniper tumbles on Q1 warning; Cisco also lower https://t.co/N8X8BpLJ1E $JNPR $CSCO,0,FiQA
775,$GOOG resistance turned support?  It,2,FiQA
776,$FB bot some @78.47 breakout from the consolidation zone :D,2,FiQA
777,Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,2,FiQA
778,"$HPQ Says Breakup Will Cost Billions, but Sees Savings Too http://stks.co/p27hZ",0,FiQA
779,AB InBev approaches SABMiller to explore $250bn tie-up,2,FiQA
780,"Buffett's Berkshire builds Deere stake, dumps Exxon",2,FiQA
781,$UVXY Put the chum out there at key support then next level down - careful,0,FiQA
782,Crown Castle buys Tower Development Corp for $461 million,2,FiQA
783,$SPY Could the pride of social media be gettin ready to fall?  $FB - chart rolling over?,0,FiQA
784,Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,0,FiQA
785,Randgold profit hit by poor gold price but dividend still increases,0,FiQA
786,Equity indexes working on a positive engulfing for March. $SML $RUT $IWC $SMH $SOX  Small-caps / semis with a fakeout before the b/out.,2,FiQA
787,"Micron Technology Inc #NASDAQ: $MU down 2.3% today and down 8.9% since being put on ""The Short"" https://t.co/EQQLTfUiOU",0,FiQA
788,$ENDP being sued by FTC.....nobody will buy them with that hanging over their heads,0,FiQA
789,$NUGT longer term bullish,2,FiQA
790,BAE Systems's sales boosted by European Typhoon and currencies,2,FiQA
791,"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",2,FiQA
792,Royal Mail share price rallies amid positive broker comments,2,FiQA
793,Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug,2,FiQA
794,$PKT Momentum building for breakout trigger ! Long setup http://stks.co/eXVU,2,FiQA
795,$AAPL Good time to buy. Will the run come before earnings or after?,2,FiQA
796,"News FeedSchroders books solid earnings growth, several board changes",2,FiQA
797,$AAPL broke descending channel....will it hold?,0,FiQA
798,$AAPL $131 rally mode,2,FiQA
799,"$LULU http://stks.co/o17i Bounced off support early in week - now indicators turning up (RSI, MACD, SMI) Worth a look",2,FiQA
800,ITV to pursue takeover of Canada's Entertainment One: Bloomberg,2,FiQA
801,"Loaded up on $bsx yesterday,looking good now. Still think way more upside than downside.",2,FiQA
802,I'm no professional ANAL-yst but I DO put my $ where my mouth is. $AAPL will do $575 b4 yr.endÃ¢â¬âThat's another hun from here.Long LEAPS =^.^=,2,FiQA
803,$OSUR up 33% since 6/25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 & continue rally for 4-5 days,2,FiQA
804,$VOLC THIS STOCK HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING TOMORROW AND/OR EARLY NEXT WEEK,2,FiQA
805,"$AAPL a new long IF 110.61 is broken. Targets are 112.19, 119.86 & 123.82. Bears must retake 102.77. $QQQ $NQ_F $NDX https://t.co/6l3m1wXChw",2,FiQA
806,ouch looks like $tsla shorts getting skinned again,2,FiQA
807,"Ackman, in email, says supports Valeant CEO Pearson",2,FiQA
808,Profit taking on $AAPL this morning?  That has to be the pressure on the stock.  I'm still bullish on $AAPL.,2,FiQA
809,EUR/USD Finding Support Near 1.10 Level $ERO $UUP $UDN $FXE  http://stks.co/b29eU,2,FiQA
810,"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",0,FiQA
811,"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",2,FiQA
812,City spirits sink after Diageo comes up short with sales slide,0,FiQA
813,$TZA is a rocket ship!!!,2,FiQA
814,Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,2,FiQA
815,"$AXDX I got bored, and took my proprietary profit exit. I didn't like the option liquidity and lousy spreads.",0,FiQA
816,"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",2,FiQA
817,"09:01 AM      $AKS  DJ AK Steel Revenue Rises 36% on Auto Sector Demand, Acquisition",2,FiQA
818,"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",2,FiQA
819,"Britain's FTSE gains, Land Securities up after dividend hike",2,FiQA
820,Standard Chartered lags on capital worries,0,FiQA
821,$AAPL  downgrade is bias. This stock is a buy.,2,FiQA
822,$GTAT Will re-enter short on bounce...,0,FiQA
823,"$INTC & $AAPL strong, tech leads DOW higher",2,FiQA
824,NYSE owner ICE considers offer for LSE,2,FiQA
825,@asdfLLC. Nice pop today. Told ya we would be green haha. Funny you bring that up. I'm actually working on a story about $NOK at the moment,2,FiQA
826,$AAPL rejected the hod...should head lower. Sitting on the sidelines for now.,0,FiQA
827,Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,0,FiQA
828,"$WAC trade continuing very nicely from yesterday, almost up $3 from yesterday entry, deal pricing tonight looking very strong here... $SPY",2,FiQA
829,Warren Buffett defends Berkshire Hathaway's conglomerate structure,2,FiQA
830,"RT @andrewnyquist Chartology: Yahoo: http://stks.co/1itr $YHOO  Crazy looking chart, but nearing breakout resistance line...",2,FiQA
831,@Megaas2000 $AAPL McDonalds had a big GROWING success for years with the same BigMac and Apple update and improbe Iphone and Ipad,2,FiQA
832,"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",0,FiQA
833,"Should you buy Associated British Foods plc, Great Portland Estates plc and Dunelm Group plc following today's news?",2,FiQA
834,$TZOO a close above 28.64 and we are ready to rock and roll,2,FiQA
835,G4S sees profits rise but UK contract problems remain,2,FiQA
836,#Tesla: Model X Recall Adds To Reliability Issues $TSLA https://t.co/jVXQ4DoXnP,0,FiQA
837,Double bottom with handle buy point of 29.51 $IP http://chart.ly/akvujxh,2,FiQA
838,$SMH got a sell signal on 6/4 and needs to take out 39.28 to go higher otherwise headed lower than 37.60 gap below at 35.38,0,FiQA
839,Whitbread share price climbs on Q4 sales growth,2,FiQA
840,$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,0,FiQA
841,Morrisons faces festive sales test,0,FiQA
842,"@IfHeDiesHeDies: @Bullhorn334: $ZNGA shorts are getting nervous""""",2,FiQA
843,"@Dlerch LOL! $FMCN back under $17, darn those shorts! No chit Sherlock!",0,FiQA
844,$ocn has the stuff. Will be looking to add shares if we get a new high breakout.,2,FiQA
845,Tesla issues its first Model X recall https://t.co/t1kMqVwhQQ $TSLA,0,FiQA
846,Can Christmas Save Sainsbury's plc And Tesco plc?,0,FiQA
847,$ISR- @IsoRay Up 6% and high on volume http://stks.co/iFpo #biotech,2,FiQA
848,$PG Ackman making the big added efficiency argument. betting on operational imporvement in a huge conglomerate can go either way imo.,2,FiQA
849,US dollar wipes out sales gains for SABMiller,0,FiQA
850,Apple: Another attempt to break out on Apple but with weak PVT   $AAPL #Trading #investing #aapl https://t.co/DNh7Hgv22V,2,FiQA
851,$TROW Ascending triangle gives a bullish bias to this chart. Breakout above 84 will be positive http://stks.co/g0ls5,2,FiQA
852,$TSLA You have to love these types of articles. SS interest rose on 12/15 on day before we hit our lows. http://stks.co/c1QKr,0,FiQA
853,Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,0,FiQA
854,$EA points to the two Facebook games and accuses $ZNGA of copyright infringement. http://stks.co/g3A1,0,FiQA
855,Breaking 52 week highs timing looks great now $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU,2,FiQA
856,Britain's FTSE forges ahead as Shire surges,2,FiQA
857,InterContinental Hotels first-quarter global room revenue lags estimates,0,FiQA
858,Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,2,FiQA
859,Just went long $ILMN,2,FiQA
860,Ocwen Reaches Settlement With California Regulator,2,FiQA
861,"$ZSL looking very weak, could be a good short setup.",0,FiQA
862,expecting  $SPY to close above 205.20 $AAPL,2,FiQA
863,$MA http://stks.co/1CYN continues to consolidate / base here,2,FiQA
864,4 beaten-down Internet companies that may be ripe for a #takeover target: #Twitter $TWTR - #LinkedIn $LNKD - #Yahoo! $YHOO - #Groupon $GRPN,2,FiQA
865,$BIOC RSI extremely in long's favor looking at BIOC historically.,2,FiQA
866,$TWTR sad the only thing to move this is a takeover rumor only to be sold off next day !,0,FiQA
867,CompaniesCar insurer Hastings Group driving ÃÂ£180m IPO,2,FiQA
868,Ruling sets lower limit on potential fine for BP,0,FiQA
869,GSK joins China trade push as UK trumpets healthcare deals,2,FiQA
870,"Fastenal misses by $0.01, misses on revenue $FAST #NYSE https://t.co/63JHQ7pwMN",0,FiQA
871,$AAPL weekly still under the 50 moving average and creating a lower high. https://t.co/vT7ppzY2UY,0,FiQA
872,$aapl short term fund/redemption liquidations.. Should have the channel cleared soon and on solid footing. $520 is new floor come July! :),0,FiQA
873,$IDCC - $89 share total value of company after crunching #'s. The 4g technology is their diamond in the rough.,2,FiQA
874,$YMI http://stks.co/Xyf Long setup. Closed above the 20MA. MACD cross. November catalyst.,2,FiQA
875,"SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker",2,FiQA
876,@REC_Zakaria Monday Bulls Are Out! Stock Ticker- Michael James Ent. Other picks $SBUX $GVP $NKE,2,FiQA
877,Persimmon share price climbs on 23% rise in full-year revenue,2,FiQA
878,Standard Chartered Not Raising Capital Yet As Dividend Cut,0,FiQA
879,Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,2,FiQA
880,Novartis buys remaining rights to GSK treatment in deal up to $1 billion,2,FiQA
881,"Glencore Cuts 2015 Budget, Plans To Divest From Lonmin",0,FiQA
882,Meggitt share price tumbles as profit falls in 'challenging year',0,FiQA
883,Locked in some $FB puts for nice gain,0,FiQA
884,$PCLN Trying to break daily trend line! Big move could happen https://t.co/gY0aDb2jsQ https://t.co/KPBBCgQ2xy,2,FiQA
885,"$YOKU high volume blast off Friday, goes higher  http://stks.co/qSaL",2,FiQA
886,"$AAPL is now beaten down, hated, etc. / hhhmm opposite of 700> what happens next?",0,FiQA
887,Key level to watch in $FB for today is 25.53-- watching to see if it can hold as support http://stks.co/bOH4,0,FiQA
888,AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,2,FiQA
889,$SPY Long 1/2 position 137.89,2,FiQA
890,$ACOM http://stks.co/1G6x Downside breakout looks to be coming soon.,0,FiQA
891,"CompaniesTravis Perkins lifts dividend, earnings rise 15%",2,FiQA
892,"$KNDI #China #ElectricCar maker. China car sales +7.8%. Also, may feed off $TSLA momentum run lately.",2,FiQA
893,"$amzn 4 period RSI is down at 20, just read Connors book on trading strategies",2,FiQA
894,$IBM staying strong,2,FiQA
895,Most bullish stocks on Twitter during this dip. $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: https://t.co/iuZJelfwt3,2,FiQA
896,"UPDATE: Persimmon Profit Up Strongly, Outlook Positive",2,FiQA
897,Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,2,FiQA
898,"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",2,FiQA
899,"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",0,FiQA
900,"@Stockoptionexpert: $MAT - 6%, big trader added 10000 April put contracts 3 days ago  http://stks.co/c1Ols",0,FiQA
901,"$SDS +1.46% 15.32, picking up some speed. May 16 calls now +35% .19: http://stks.co/3eiK, Next week $16 calls .11c: http://stks.co/3eiL",2,FiQA
902,Britain's FTSE gets lift from Prudential results,2,FiQA
903,$SPY bull move ended waiting for next setup,0,FiQA
904,REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,0,FiQA
905,"$ENDP exit reversal .11 X 3K shares = $330 - now Long - not getting follow through, either side of price action",2,FiQA
906,$AAPL Dips being bought up real quick. Higher lows fo sho,2,FiQA
907,Berkshire Hathaway names Kara Raiguel to lead General Re unit,2,FiQA
908,"$KNDI Break that HOD on volume, and we have a nice consolidation completed for another run.",2,FiQA
909,Industry NewsWolseley confident in reslilience amid mixed markets,2,FiQA
910,AB InBev ups offer for SABMiller as deadline looms,2,FiQA
911,Dixons Carphone profit boost on strong sales,2,FiQA
912,Tesco share price closes higher as two more directors leave grocer,2,FiQA
913,"$SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be ""the crash""? Disturbing!",0,FiQA
914,$RSH - looking for first profitable quarter in 3 years!!!  ;).  LONG & STRONG,2,FiQA
915,$AAPL http://stks.co/1LDx Clearing this descending trend line / buy area now,2,FiQA
916,"RT @Cash_Cow $TLT still has a rising RSI & MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP",0,FiQA
917,"maybe closing all those $AAPL calls i had this morning was a bad idea, money left on the table...",2,FiQA
918,$AAPL I'm sure those short are holding their breath hoping for a miracle. lol,2,FiQA
919,"GlaxoSmithKline targets growth across units, scraps ViiV IPO",2,FiQA
920,"@StockTwits: @Kbkiwi: $TSLA Tesla Model S sales exceed target, profitability guidance amended upward: http://stks.co/jQ0w""""",2,FiQA
921,"European stocks hover near 3-week low, Dialog and BHP slump",0,FiQA
922,$ARIA This is the reason why shorts don't show up...long steady small climbs. The best way to accrue value. IMO,2,FiQA
923,UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,2,FiQA
924,Glencore slumps 30 percent as debt fears grow,0,FiQA
925,Shares in BAE Systems hit 10-month high on rating upgrade,2,FiQA
926,Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,0,FiQA
927,$spy $vxx $aapl the parties over loaded on $uvxy volatility is back,0,FiQA
928,ITV share price: Group mulls takeover of Canada's Entertainment One,2,FiQA
929,"$JE LOOKS like we are bouncing.  Would be nice to finish over $6 today, and make the hammer.  Nice volume from 5.77 bottom.  Fingers crossed",2,FiQA
930,$RDC Rowan Expands Share Repurchase Program to $150 million,2,FiQA
931,$BBRY nice bounce,2,FiQA
932,$aapl high of day just hit. Back at it tomorrow.,2,FiQA
933,LSE gets Hong Kong regulatory nod to HK firms to become LSE members,2,FiQA
934,LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,2,FiQA
935,"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",0,FiQA
936,"$QIHU totally missed this one, was about to jump in on that 60 break test but didn't, congrats shorts",0,FiQA
937,Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,2,FiQA
938,$GRPN might be selling off ahead of $P earnings...,0,FiQA
939,2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc,2,FiQA
940,$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,2,FiQA
941,stole my tweet. really wouldn't be surprised if we took out 423 and pinned around it RT @totalguru We could possibly even see425 today $AAPL,2,FiQA
942,Sainsbury sells unit to LloydsPharmacy,2,FiQA
943,Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,2,FiQA
944,FTSE 100 flat; Standard Chartered leads risers,2,FiQA
945,$CRM Sep 40 calls are +35% since entry #BANG http://stks.co/deDm,2,FiQA
946,$VMW  Got a nice push today following small sweepers of May C this morning,2,FiQA
947,$IWM buy programs popping $iwm for close print cheap money means higher stock prices $spy robot buying,2,FiQA
948,Aviva promises higher dividends to boost flagging share price,2,FiQA
949,Copper market may get a 2003-style supply shock from Glencore closures,0,FiQA
950,$YHOO About to break out on the 5-min...,2,FiQA
951,$LULU #Outlook #Q1 2013 #lost revenue in the range of $12 million to $17 million -not good,0,FiQA
952,"UK housing market steadies after Brexit dip, Persimmon says",2,FiQA
953,UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,0,FiQA
954,"$SLW is down, but weekly $34 calls (-28.95%), .23 x .25 have 321 volume. Worth a chance here, jmho: http://stks.co/1Qfg",2,FiQA
955,$MTD (Mettler-Toledo) ready for a breakout,2,FiQA
956,Morrisons finance chief to fill gap as CEO leaves early,0,FiQA
957,End Of Day Scan: Bullish MA  Crossovers $BBVA $PDS $NTLS $NGL $SBRCY $FGL $MTNOY $TTT  www.dailystockplays.com,2,FiQA
958,Japan's Nikkei lands Financial Times in $1.3 billion deal,2,FiQA
959,Double bottom with handle buy point of 56.49 $WMT http://chart.ly/ml857v3,2,FiQA
960,$SONC Amazing run since middle of March - obvious that the quality/tastiness of their burgers is not being factored into this price advance,2,FiQA
